collaborative,description,external_urls,href,id,images,name,owner,primary_color,public,snapshot_id,tracks,type,uri
False,best rnb playlist - rnb study - best r&amp;b playlist - R&amp;B 2024 🔥 - late night rnb,{'spotify': 'https://open.spotify.com/playlist/5zCdhPJHI9kgYsgkSBEWT0'},https://api.spotify.com/v1/playlists/5zCdhPJHI9kgYsgkSBEWT0,5zCdhPJHI9kgYsgkSBEWT0,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e028fbf8ef444a2b0acc6ee2fafab67616d00001e0293e2baf7cebd1613156afd60ab67616d00001e029c85a830619ff50e94fef6caab67616d00001e02fb023e6073e38a52082cc7b6', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e028fbf8ef444a2b0acc6ee2fafab67616d00001e0293e2baf7cebd1613156afd60ab67616d00001e029c85a830619ff50e94fef6caab67616d00001e02fb023e6073e38a52082cc7b6', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e028fbf8ef444a2b0acc6ee2fafab67616d00001e0293e2baf7cebd1613156afd60ab67616d00001e029c85a830619ff50e94fef6caab67616d00001e02fb023e6073e38a52082cc7b6', 'width': 60}]",best rnb playlist,"{'display_name': 'Travnextdoor', 'external_urls': {'spotify': 'https://open.spotify.com/user/31nxtyxslnrazlvbwzrkjhn3zspa'}, 'href': 'https://api.spotify.com/v1/users/31nxtyxslnrazlvbwzrkjhn3zspa', 'id': '31nxtyxslnrazlvbwzrkjhn3zspa', 'type': 'user', 'uri': 'spotify:user:31nxtyxslnrazlvbwzrkjhn3zspa'}",,True,AAACDah/u/ycMr488k3dbkY9KunKOpXP,"{'href': 'https://api.spotify.com/v1/playlists/5zCdhPJHI9kgYsgkSBEWT0/tracks', 'total': 122}",playlist,spotify:playlist:5zCdhPJHI9kgYsgkSBEWT0
False,best RNB songs of 2025 most popular trending today chill rnb music viral top 100 hottest pop rap mix latest neo soul sexy adult contemporary,{'spotify': 'https://open.spotify.com/playlist/3We3LenpVndqS3rUCP0MeY'},https://api.spotify.com/v1/playlists/3We3LenpVndqS3rUCP0MeY,3We3LenpVndqS3rUCP0MeY,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e024f82ff55e17b29fab6e227ccab67616d00001e02c23c6110d6061ba7e2311141ab67616d00001e02d65c4773bc5061fd27facc5bab67616d00001e02dca9a648e27c1e8d6dedf31c', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e024f82ff55e17b29fab6e227ccab67616d00001e02c23c6110d6061ba7e2311141ab67616d00001e02d65c4773bc5061fd27facc5bab67616d00001e02dca9a648e27c1e8d6dedf31c', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e024f82ff55e17b29fab6e227ccab67616d00001e02c23c6110d6061ba7e2311141ab67616d00001e02d65c4773bc5061fd27facc5bab67616d00001e02dca9a648e27c1e8d6dedf31c', 'width': 60}]",R&B 2025 🔥 New R&B Hits / Top RnB Songs,"{'display_name': 'Fox', 'external_urls': {'spotify': 'https://open.spotify.com/user/316gs5b2ffu4t2bacglxyyrkqhoe'}, 'href': 'https://api.spotify.com/v1/users/316gs5b2ffu4t2bacglxyyrkqhoe', 'id': '316gs5b2ffu4t2bacglxyyrkqhoe', 'type': 'user', 'uri': 'spotify:user:316gs5b2ffu4t2bacglxyyrkqhoe'}",,True,AAAAvvTLoYejJtOQl8cV9cG9OwP+Cx7b,"{'href': 'https://api.spotify.com/v1/playlists/3We3LenpVndqS3rUCP0MeY/tracks', 'total': 100}",playlist,spotify:playlist:3We3LenpVndqS3rUCP0MeY
False,,{'spotify': 'https://open.spotify.com/playlist/7klJXYRH4h4pwNjfatEXbb'},https://api.spotify.com/v1/playlists/7klJXYRH4h4pwNjfatEXbb,7klJXYRH4h4pwNjfatEXbb,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e02124dd7d1af96dc95eee251f4ab67616d00001e025744f67dd17f6f20ee85e2abab67616d00001e025b7865be7f7fcc05faec6137ab67616d00001e026b632c6106c8cd4303142d92', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e02124dd7d1af96dc95eee251f4ab67616d00001e025744f67dd17f6f20ee85e2abab67616d00001e025b7865be7f7fcc05faec6137ab67616d00001e026b632c6106c8cd4303142d92', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e02124dd7d1af96dc95eee251f4ab67616d00001e025744f67dd17f6f20ee85e2abab67616d00001e025b7865be7f7fcc05faec6137ab67616d00001e026b632c6106c8cd4303142d92', 'width': 60}]",Old R&B Love❤️,"{'display_name': 'Kellanie Nembhard', 'external_urls': {'spotify': 'https://open.spotify.com/user/12100653000'}, 'href': 'https://api.spotify.com/v1/users/12100653000', 'id': '12100653000', 'type': 'user', 'uri': 'spotify:user:12100653000'}",,True,AAAAjZrvIyZ2qApq6CqIOcvBNHkR/Z2M,"{'href': 'https://api.spotify.com/v1/playlists/7klJXYRH4h4pwNjfatEXbb/tracks', 'total': 132}",playlist,spotify:playlist:7klJXYRH4h4pwNjfatEXbb
False,,{'spotify': 'https://open.spotify.com/playlist/1erDwBaN3piMuqBFT6eV9G'},https://api.spotify.com/v1/playlists/1erDwBaN3piMuqBFT6eV9G,1erDwBaN3piMuqBFT6eV9G,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e021064d6e037d5fd20bf5bad70ab67616d00001e024709ce353245daf6b1302f8aab67616d00001e028fbf8ef444a2b0acc6ee2fafab67616d00001e02e425ce7f784550e60e6045fe', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e021064d6e037d5fd20bf5bad70ab67616d00001e024709ce353245daf6b1302f8aab67616d00001e028fbf8ef444a2b0acc6ee2fafab67616d00001e02e425ce7f784550e60e6045fe', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e021064d6e037d5fd20bf5bad70ab67616d00001e024709ce353245daf6b1302f8aab67616d00001e028fbf8ef444a2b0acc6ee2fafab67616d00001e02e425ce7f784550e60e6045fe', 'width': 60}]",BEST R&B Playlist EVER!!! 💯💖❤️‍🔥,"{'display_name': 'AbeZo6', 'external_urls': {'spotify': 'https://open.spotify.com/user/25bljpwxtl89m52w3hm03miss'}, 'href': 'https://api.spotify.com/v1/users/25bljpwxtl89m52w3hm03miss', 'id': '25bljpwxtl89m52w3hm03miss', 'type': 'user', 'uri': 'spotify:user:25bljpwxtl89m52w3hm03miss'}",,True,AAAC+s/7Gls+BC+mOX8/3WVskAWsqzEb,"{'href': 'https://api.spotify.com/v1/playlists/1erDwBaN3piMuqBFT6eV9G/tracks', 'total': 385}",playlist,spotify:playlist:1erDwBaN3piMuqBFT6eV9G
False,,{'spotify': 'https://open.spotify.com/playlist/2yErHwW3rFeEtrhlGV3Zol'},https://api.spotify.com/v1/playlists/2yErHwW3rFeEtrhlGV3Zol,2yErHwW3rFeEtrhlGV3Zol,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0236fdc56db871a10a9afac972ab67616d00001e028613d2c48f7a0707ba9b2c2cab67616d00001e028a80e17c84ea1570f32ba5d9ab67616d00001e02c0862332847213b151ffab31', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0236fdc56db871a10a9afac972ab67616d00001e028613d2c48f7a0707ba9b2c2cab67616d00001e028a80e17c84ea1570f32ba5d9ab67616d00001e02c0862332847213b151ffab31', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0236fdc56db871a10a9afac972ab67616d00001e028613d2c48f7a0707ba9b2c2cab67616d00001e028a80e17c84ea1570f32ba5d9ab67616d00001e02c0862332847213b151ffab31', 'width': 60}]",R&B Christmas Music,"{'display_name': 'Whitney Marie', 'external_urls': {'spotify': 'https://open.spotify.com/user/1252183810'}, 'href': 'https://api.spotify.com/v1/users/1252183810', 'id': '1252183810', 'type': 'user', 'uri': 'spotify:user:1252183810'}",,True,AAAAFkdA0ljYybyRtEehW8Fb2aSSEOuv,"{'href': 'https://api.spotify.com/v1/playlists/2yErHwW3rFeEtrhlGV3Zol/tracks', 'total': 65}",playlist,spotify:playlist:2yErHwW3rFeEtrhlGV3Zol
False,"A daily selection of chill beats - perfect to help you relax &amp; study 📚  <a href=""http://bit.ly/42PyZWt"">Click here if you need lofi sleep 💤 </a>",{'spotify': 'https://open.spotify.com/playlist/0vvXsWCC9xrXsKd4FyS8kM'},https://api.spotify.com/v1/playlists/0vvXsWCC9xrXsKd4FyS8kM,0vvXsWCC9xrXsKd4FyS8kM,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da848bc80c95b9d248cf462c0bd1', 'width': None}]",Lofi Girl - beats to relax/study to,"{'display_name': 'Lofi Girl', 'external_urls': {'spotify': 'https://open.spotify.com/user/chilledcow'}, 'href': 'https://api.spotify.com/v1/users/chilledcow', 'id': 'chilledcow', 'type': 'user', 'uri': 'spotify:user:chilledcow'}",,True,AAA15WQFJiVE4ZcpZdjQ7dEzwMeDXtNS,"{'href': 'https://api.spotify.com/v1/playlists/0vvXsWCC9xrXsKd4FyS8kM/tracks', 'total': 500}",playlist,spotify:playlist:0vvXsWCC9xrXsKd4FyS8kM
True,,{'spotify': 'https://open.spotify.com/playlist/37i9dQZF1FgnTBfUlzkeKt'},https://api.spotify.com/v1/playlists/37i9dQZF1FgnTBfUlzkeKt,37i9dQZF1FgnTBfUlzkeKt,"[{'height': None, 'url': 'https://misc.spotifycdn.com/your-episodes/SE-300.png', 'width': None}]",Your Episodes,"{'display_name': 'John', 'external_urls': {'spotify': 'https://open.spotify.com/user/31gtov7e5nt3zhlyaf7tlxygjcuq'}, 'href': 'https://api.spotify.com/v1/users/31gtov7e5nt3zhlyaf7tlxygjcuq', 'id': '31gtov7e5nt3zhlyaf7tlxygjcuq', 'type': 'user', 'uri': 'spotify:user:31gtov7e5nt3zhlyaf7tlxygjcuq'}",,True,I4z3kQAAAAAAAAAAAAAAAAAAAAAAAAM2,"{'href': 'https://api.spotify.com/v1/playlists/37i9dQZF1FgnTBfUlzkeKt/tracks', 'total': 0}",playlist,spotify:playlist:37i9dQZF1FgnTBfUlzkeKt
False,it&#x27;s country bangers only yee haw,{'spotify': 'https://open.spotify.com/playlist/02t75h5hsNOw4VlC1Qad9Z'},https://api.spotify.com/v1/playlists/02t75h5hsNOw4VlC1Qad9Z,02t75h5hsNOw4VlC1Qad9Z,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e021215aac0c23dd8c31f5c14c1ab67616d00001e02493d0a872c97a661b9606e62ab67616d00001e02a456620e42fb68e8976c91b5ab67616d00001e02c1bc36faa8afff2b5273490b', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e021215aac0c23dd8c31f5c14c1ab67616d00001e02493d0a872c97a661b9606e62ab67616d00001e02a456620e42fb68e8976c91b5ab67616d00001e02c1bc36faa8afff2b5273490b', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e021215aac0c23dd8c31f5c14c1ab67616d00001e02493d0a872c97a661b9606e62ab67616d00001e02a456620e42fb68e8976c91b5ab67616d00001e02c1bc36faa8afff2b5273490b', 'width': 60}]",Country Bangers Only 🤘🏻,"{'display_name': 'buhlv', 'external_urls': {'spotify': 'https://open.spotify.com/user/buhmann.levi'}, 'href': 'https://api.spotify.com/v1/users/buhmann.levi', 'id': 'buhmann.levi', 'type': 'user', 'uri': 'spotify:user:buhmann.levi'}",,True,AAAzsnvS0A+EO0Ebv3O766h58e4fjkw+,"{'href': 'https://api.spotify.com/v1/playlists/02t75h5hsNOw4VlC1Qad9Z/tracks', 'total': 308}",playlist,spotify:playlist:02t75h5hsNOw4VlC1Qad9Z
False,,{'spotify': 'https://open.spotify.com/playlist/3FgcicJUPr6gWHgXJ8pB6C'},https://api.spotify.com/v1/playlists/3FgcicJUPr6gWHgXJ8pB6C,3FgcicJUPr6gWHgXJ8pB6C,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e02157d6d0762e17e7dc1ad5203ab67616d00001e022fbffba1f6cce197ece58ea6ab67616d00001e029e6b694939f7495f67a0de33ab67616d00001e02dab325d38db91d858446d4b4', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e02157d6d0762e17e7dc1ad5203ab67616d00001e022fbffba1f6cce197ece58ea6ab67616d00001e029e6b694939f7495f67a0de33ab67616d00001e02dab325d38db91d858446d4b4', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e02157d6d0762e17e7dc1ad5203ab67616d00001e022fbffba1f6cce197ece58ea6ab67616d00001e029e6b694939f7495f67a0de33ab67616d00001e02dab325d38db91d858446d4b4', 'width': 60}]",country hits everyone knows,"{'display_name': 'co112288', 'external_urls': {'spotify': 'https://open.spotify.com/user/co112288'}, 'href': 'https://api.spotify.com/v1/users/co112288', 'id': 'co112288', 'type': 'user', 'uri': 'spotify:user:co112288'}",,True,AAAAWiBG9ZS4Riqoo8mv8WW2w/GIz6+2,"{'href': 'https://api.spotify.com/v1/playlists/3FgcicJUPr6gWHgXJ8pB6C/tracks', 'total': 36}",playlist,spotify:playlist:3FgcicJUPr6gWHgXJ8pB6C
False,,{'spotify': 'https://open.spotify.com/playlist/4GgjKXSzlKXR1aGXi7bvwr'},https://api.spotify.com/v1/playlists/4GgjKXSzlKXR1aGXi7bvwr,4GgjKXSzlKXR1aGXi7bvwr,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0208dfdebe42023e3330112ddaab67616d00001e027c04ad194593c9ab825c7425ab67616d00001e029972f2e19e0886e7d3b938fbab67616d00001e02b1f2cadb5a1a9a45b1c3bf41', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0208dfdebe42023e3330112ddaab67616d00001e027c04ad194593c9ab825c7425ab67616d00001e029972f2e19e0886e7d3b938fbab67616d00001e02b1f2cadb5a1a9a45b1c3bf41', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0208dfdebe42023e3330112ddaab67616d00001e027c04ad194593c9ab825c7425ab67616d00001e029972f2e19e0886e7d3b938fbab67616d00001e02b1f2cadb5a1a9a45b1c3bf41', 'width': 60}]",Country Christmas Classics,"{'display_name': 'saletta01', 'external_urls': {'spotify': 'https://open.spotify.com/user/saletta01'}, 'href': 'https://api.spotify.com/v1/users/saletta01', 'id': 'saletta01', 'type': 'user', 'uri': 'spotify:user:saletta01'}",,True,AAAABfm+gvDr5EK6xNKGVggJTjLn0t2f,"{'href': 'https://api.spotify.com/v1/playlists/4GgjKXSzlKXR1aGXi7bvwr/tracks', 'total': 212}",playlist,spotify:playlist:4GgjKXSzlKXR1aGXi7bvwr
False,,{'spotify': 'https://open.spotify.com/playlist/6R1D7gFLrufe1F5tmc7SlC'},https://api.spotify.com/v1/playlists/6R1D7gFLrufe1F5tmc7SlC,6R1D7gFLrufe1F5tmc7SlC,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0216fce2616744168b30462991ab67616d00001e024768480cf7c817b1f2d12113ab67616d00001e02b1191b8ee79bc612ea0ea226ab67616d00001e02b908d0a877b7169921ff0934', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0216fce2616744168b30462991ab67616d00001e024768480cf7c817b1f2d12113ab67616d00001e02b1191b8ee79bc612ea0ea226ab67616d00001e02b908d0a877b7169921ff0934', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0216fce2616744168b30462991ab67616d00001e024768480cf7c817b1f2d12113ab67616d00001e02b1191b8ee79bc612ea0ea226ab67616d00001e02b908d0a877b7169921ff0934', 'width': 60}]",Country,"{'display_name': 'm.bozikis', 'external_urls': {'spotify': 'https://open.spotify.com/user/m.bozikis'}, 'href': 'https://api.spotify.com/v1/users/m.bozikis', 'id': 'm.bozikis', 'type': 'user', 'uri': 'spotify:user:m.bozikis'}",,True,AAABUVprZewGSj8ZUAglxFLazIKky+b9,"{'href': 'https://api.spotify.com/v1/playlists/6R1D7gFLrufe1F5tmc7SlC/tracks', 'total': 342}",playlist,spotify:playlist:6R1D7gFLrufe1F5tmc7SlC
False,,{'spotify': 'https://open.spotify.com/playlist/7w7GUL6yZiaiAytTPtQLId'},https://api.spotify.com/v1/playlists/7w7GUL6yZiaiAytTPtQLId,7w7GUL6yZiaiAytTPtQLId,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0242f67892edff211325a54db4ab67616d00001e02b908d0a877b7169921ff0934ab67616d00001e02bd332d2928aa8876d1994051ab67616d00001e02f5601676db551cb2a09e70a0', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0242f67892edff211325a54db4ab67616d00001e02b908d0a877b7169921ff0934ab67616d00001e02bd332d2928aa8876d1994051ab67616d00001e02f5601676db551cb2a09e70a0', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0242f67892edff211325a54db4ab67616d00001e02b908d0a877b7169921ff0934ab67616d00001e02bd332d2928aa8876d1994051ab67616d00001e02f5601676db551cb2a09e70a0', 'width': 60}]",Country,"{'display_name': 'alexcure', 'external_urls': {'spotify': 'https://open.spotify.com/user/23jq39konew6dyzgkavyxb4tj'}, 'href': 'https://api.spotify.com/v1/users/23jq39konew6dyzgkavyxb4tj', 'id': '23jq39konew6dyzgkavyxb4tj', 'type': 'user', 'uri': 'spotify:user:23jq39konew6dyzgkavyxb4tj'}",,True,AAACbLJJ+mx1KKQxQ/9sIJXhdQ6z4H6e,"{'href': 'https://api.spotify.com/v1/playlists/7w7GUL6yZiaiAytTPtQLId/tracks', 'total': 585}",playlist,spotify:playlist:7w7GUL6yZiaiAytTPtQLId
False,,{'spotify': 'https://open.spotify.com/playlist/7w4rTcckcKDdfaVAVQcfQ1'},https://api.spotify.com/v1/playlists/7w4rTcckcKDdfaVAVQcfQ1,7w4rTcckcKDdfaVAVQcfQ1,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da846019c923321930d75176e2f4', 'width': None}]",Country ,"{'display_name': 'Chase Dennison', 'external_urls': {'spotify': 'https://open.spotify.com/user/571py7tyh1l2ciykx72cgnslo'}, 'href': 'https://api.spotify.com/v1/users/571py7tyh1l2ciykx72cgnslo', 'id': '571py7tyh1l2ciykx72cgnslo', 'type': 'user', 'uri': 'spotify:user:571py7tyh1l2ciykx72cgnslo'}",,True,AAAC0hmIui1RkwT4LbRe3KPLn0hEQyzo,"{'href': 'https://api.spotify.com/v1/playlists/7w4rTcckcKDdfaVAVQcfQ1/tracks', 'total': 597}",playlist,spotify:playlist:7w4rTcckcKDdfaVAVQcfQ1
False,,{'spotify': 'https://open.spotify.com/playlist/1tnWOpD5JLlvhlFkjR3OLE'},https://api.spotify.com/v1/playlists/1tnWOpD5JLlvhlFkjR3OLE,1tnWOpD5JLlvhlFkjR3OLE,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da847cb5d63bb6c596c9bc2cd940', 'width': None}]",Country ,"{'display_name': 'Kasewood', 'external_urls': {'spotify': 'https://open.spotify.com/user/u8mlkcimniqin8evzvpd0y6si'}, 'href': 'https://api.spotify.com/v1/users/u8mlkcimniqin8evzvpd0y6si', 'id': 'u8mlkcimniqin8evzvpd0y6si', 'type': 'user', 'uri': 'spotify:user:u8mlkcimniqin8evzvpd0y6si'}",,True,AAACAlFGoi+7yFol7G5BpeCn4ItD31IJ,"{'href': 'https://api.spotify.com/v1/playlists/1tnWOpD5JLlvhlFkjR3OLE/tracks', 'total': 852}",playlist,spotify:playlist:1tnWOpD5JLlvhlFkjR3OLE
False,,{'spotify': 'https://open.spotify.com/playlist/0Y0MrzDROxJPr3bDKoBb8h'},https://api.spotify.com/v1/playlists/0Y0MrzDROxJPr3bDKoBb8h,0Y0MrzDROxJPr3bDKoBb8h,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da848774280d00f9d311c5e1cb59', 'width': None}]",Country,"{'display_name': 'TrippRobertson158', 'external_urls': {'spotify': 'https://open.spotify.com/user/313upm5d7nyezikonxxkt7wcfdaq'}, 'href': 'https://api.spotify.com/v1/users/313upm5d7nyezikonxxkt7wcfdaq', 'id': '313upm5d7nyezikonxxkt7wcfdaq', 'type': 'user', 'uri': 'spotify:user:313upm5d7nyezikonxxkt7wcfdaq'}",,True,AAAH+hAqkSkvjJ+yoTacXOvLbxm7Dpfx,"{'href': 'https://api.spotify.com/v1/playlists/0Y0MrzDROxJPr3bDKoBb8h/tracks', 'total': 2786}",playlist,spotify:playlist:0Y0MrzDROxJPr3bDKoBb8h
False,,{'spotify': 'https://open.spotify.com/playlist/7iZelCvNGOF4y9QIcjVba2'},https://api.spotify.com/v1/playlists/7iZelCvNGOF4y9QIcjVba2,7iZelCvNGOF4y9QIcjVba2,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da84f8c9863d864cd456bcf06742', 'width': None}]",Country,"{'display_name': 'Isa', 'external_urls': {'spotify': 'https://open.spotify.com/user/31gg65cwnwm64oc3f7ueqiyzauxi'}, 'href': 'https://api.spotify.com/v1/users/31gg65cwnwm64oc3f7ueqiyzauxi', 'id': '31gg65cwnwm64oc3f7ueqiyzauxi', 'type': 'user', 'uri': 'spotify:user:31gg65cwnwm64oc3f7ueqiyzauxi'}",,True,AAABPsxGY7rypj1UM1YL3KjlB/pdCpxb,"{'href': 'https://api.spotify.com/v1/playlists/7iZelCvNGOF4y9QIcjVba2/tracks', 'total': 284}",playlist,spotify:playlist:7iZelCvNGOF4y9QIcjVba2
False,,{'spotify': 'https://open.spotify.com/playlist/347FrzNtoz8c2jQSa0bZsY'},https://api.spotify.com/v1/playlists/347FrzNtoz8c2jQSa0bZsY,347FrzNtoz8c2jQSa0bZsY,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da848283ed06353485093a099fbb', 'width': None}]",Country ,"{'display_name': 'Braydenstedge', 'external_urls': {'spotify': 'https://open.spotify.com/user/ylmiw2zwj9ha3on7hbxjnwect'}, 'href': 'https://api.spotify.com/v1/users/ylmiw2zwj9ha3on7hbxjnwect', 'id': 'ylmiw2zwj9ha3on7hbxjnwect', 'type': 'user', 'uri': 'spotify:user:ylmiw2zwj9ha3on7hbxjnwect'}",,True,AAAPkVeO7C6yic3Y7RRnUf9Ya9jWBfaf,"{'href': 'https://api.spotify.com/v1/playlists/347FrzNtoz8c2jQSa0bZsY/tracks', 'total': 931}",playlist,spotify:playlist:347FrzNtoz8c2jQSa0bZsY
False,"All best songs of your favourite latino artists : Shakira, Daddy Yankee, Enrique Iglesias, Bad Bunny, Carlos Vives and more !",{'spotify': 'https://open.spotify.com/playlist/0x5sdZSd4GbYmAucCshEsO'},https://api.spotify.com/v1/playlists/0x5sdZSd4GbYmAucCshEsO,0x5sdZSd4GbYmAucCshEsO,"[{'height': 640, 'url': 'https://mosaic.scdn.co/640/ab67616d00001e0211b9999b620ef9bc0e957623ab67616d00001e0221d546b7511792c3aa5b7eeeab67616d00001e0282de1ca074ae63cb18fce335ab67616d00001e02fdecba1ff443653b79ebb189', 'width': 640}, {'height': 300, 'url': 'https://mosaic.scdn.co/300/ab67616d00001e0211b9999b620ef9bc0e957623ab67616d00001e0221d546b7511792c3aa5b7eeeab67616d00001e0282de1ca074ae63cb18fce335ab67616d00001e02fdecba1ff443653b79ebb189', 'width': 300}, {'height': 60, 'url': 'https://mosaic.scdn.co/60/ab67616d00001e0211b9999b620ef9bc0e957623ab67616d00001e0221d546b7511792c3aa5b7eeeab67616d00001e0282de1ca074ae63cb18fce335ab67616d00001e02fdecba1ff443653b79ebb189', 'width': 60}]",Best Latino Hits 🔥,"{'display_name': 'vale', 'external_urls': {'spotify': 'https://open.spotify.com/user/zf0z8xpqwli3kds26xxot7uzv'}, 'href': 'https://api.spotify.com/v1/users/zf0z8xpqwli3kds26xxot7uzv', 'id': 'zf0z8xpqwli3kds26xxot7uzv', 'type': 'user', 'uri': 'spotify:user:zf0z8xpqwli3kds26xxot7uzv'}",,True,AAAAe+8uXJgmpunPwpXaGuFddXoV6qS8,"{'href': 'https://api.spotify.com/v1/playlists/0x5sdZSd4GbYmAucCshEsO/tracks', 'total': 84}",playlist,spotify:playlist:0x5sdZSd4GbYmAucCshEsO
False,reggaeton 2025 best latino songs most popular trending today mix viral top 100 hottest latin pop trap dance rnb bachata spanish regueton ⚠️ NO SOCIAL MEDIA ACCOUNTS ASSOCIATED WITH THIS PROFILE. BEWARE OF SCAMS!,{'spotify': 'https://open.spotify.com/playlist/45GzgV6QdDD5fXBN4i3U0g'},https://api.spotify.com/v1/playlists/45GzgV6QdDD5fXBN4i3U0g,45GzgV6QdDD5fXBN4i3U0g,"[{'height': None, 'url': 'https://image-cdn-ak.spotifycdn.com/image/ab67706c0000da8496c521ff3d2d1f463950174e', 'width': None}]",LATIN MUSIC 2025 🔥 Top Latin Hits 🍑 Pop Latino,"{'display_name': 'Spot', 'external_urls': {'spotify': 'https://open.spotify.com/user/31heeg5wrzm67nrgtehxz23z2mmq'}, 'href': 'https://api.spotify.com/v1/users/31heeg5wrzm67nrgtehxz23z2mmq', 'id': '31heeg5wrzm67nrgtehxz23z2mmq', 'type': 'user', 'uri': 'spotify:user:31heeg5wrzm67nrgtehxz23z2mmq'}",,True,AAACkvc1PRtdSZW/IoII6/fXG/jhVp08,"{'href': 'https://api.spotify.com/v1/playlists/45GzgV6QdDD5fXBN4i3U0g/tracks', 'total': 107}",playlist,spotify:playlist:45GzgV6QdDD5fXBN4i3U0g
False,The best latin &amp; reggaeton music for dancing and parties 💃🏻 Inquiries: ewallbusiness@gmail.com,{'spotify': 'https://open.spotify.com/playlist/0q1di38xTtJS21GjOtaeNb'},https://api.spotify.com/v1/playlists/0q1di38xTtJS21GjOtaeNb,0q1di38xTtJS21GjOtaeNb,"[{'height': None, 'url': 'https://image-cdn-fa.spotifycdn.com/image/ab67706c0000d72c1fb758a39868054931ea8d64', 'width': None}]",Latin Party 2025 💃🏻🌴,"{'display_name': 'Off The Wall', 'external_urls': {'spotify': 'https://open.spotify.com/user/12142273751'}, 'href': 'https://api.spotify.com/v1/users/12142273751', 'id': '12142273751', 'type': 'user', 'uri': 'spotify:user:12142273751'}",,True,AAAECnmF26oYtWZmtRQhNu8q/xIaH0LV,"{'href': 'https://api.spotify.com/v1/playlists/0q1di38xTtJS21GjOtaeNb/tracks', 'total': 30}",playlist,spotify:playlist:0q1di38xTtJS21GjOtaeNb
